old_id,innovation_old_id,key,value
48598,36581,contributing_margin_LE3_16,0
48599,36581,central_investment_LE3_16,0
48600,36581,advertising_promotion_LE3_16,0
48602,36581,volume_B17_initial,0
48603,36581,net_sales_B17_initial,0
48604,36581,contributing_margin_B17_initial,0
48605,36581,central_investment_B17_initial,0
48606,36581,advertising_promotion_B17_initial,0
48608,36600,volume_A15,N/A
48609,36600,net_sales_A15,N/A
48610,36600,contributing_margin_A15,N/A
48611,36600,central_investment_A15,N/A
48612,36600,advertising_promotion_A15,N/A
48614,36600,volume_B16,
48615,36600,net_sales_B16,
48616,36600,contributing_margin_B16,
48617,36600,central_investment_B16,
48618,36600,advertising_promotion_B16,
48620,36600,volume_LE3_16,
48621,36600,net_sales_LE3_16,
48622,36600,contributing_margin_LE3_16,
48623,36600,central_investment_LE3_16,
48624,36600,advertising_promotion_LE3_16,
48626,36600,volume_B17_initial,
48627,36600,net_sales_B17_initial,
48628,36600,contributing_margin_B17_initial,
48629,36600,central_investment_B17_initial,
48630,36600,advertising_promotion_B17_initial,
48632,36632,volume_A15,0
48633,36632,net_sales_A15,0
48634,36632,contributing_margin_A15,0
48635,36632,central_investment_A15,0
48636,36632,advertising_promotion_A15,0
48638,36632,volume_B16,0
48639,36632,net_sales_B16,0
48640,36632,contributing_margin_B16,0
48641,36632,central_investment_B16,0
48642,36632,advertising_promotion_B16,0
48644,36632,volume_LE3_16,0
48645,36632,net_sales_LE3_16,0
48646,36632,contributing_margin_LE3_16,0
48647,36632,central_investment_LE3_16,0
48648,36632,advertising_promotion_LE3_16,0
48650,36632,volume_B17_initial,1.7
48651,36632,net_sales_B17_initial,74
48652,36632,contributing_margin_B17_initial,24
48653,36632,central_investment_B17_initial,0
48654,36632,advertising_promotion_B17_initial,-24
48656,36652,volume_A15,0
48657,36652,net_sales_A15,0
48658,36652,contributing_margin_A15,0
48659,36652,central_investment_A15,0
48660,36652,advertising_promotion_A15,0
48662,36652,volume_B16,0
48663,36652,net_sales_B16,0
48664,36652,contributing_margin_B16,0
48665,36652,central_investment_B16,0
48666,36652,advertising_promotion_B16,0
48668,36652,volume_LE3_16,0
48669,36652,net_sales_LE3_16,0
48670,36652,contributing_margin_LE3_16,0
48671,36652,central_investment_LE3_16,0
48672,36652,advertising_promotion_LE3_16,0
48674,36652,volume_B17_initial,0
48675,36652,net_sales_B17_initial,0
48676,36652,contributing_margin_B17_initial,0
48677,36652,central_investment_B17_initial,0
48678,36652,advertising_promotion_B17_initial,0
48680,36390,volume_A15,0
48681,36390,net_sales_A15,N/A
48682,36390,contributing_margin_A15,N/A
48683,36390,central_investment_A15,-89
48684,36390,advertising_promotion_A15,0
48686,36390,volume_B16,0
48687,36390,net_sales_B16,
48688,36390,contributing_margin_B16,
48689,36390,central_investment_B16,0
48690,36390,advertising_promotion_B16,0
48692,36390,volume_LE3_16,0
48693,36390,net_sales_LE3_16,
48694,36390,contributing_margin_LE3_16,
48695,36390,central_investment_LE3_16,0
48696,36390,advertising_promotion_LE3_16,0
48698,36390,volume_B17_initial,6
48699,36390,net_sales_B17_initial,
48700,36390,contributing_margin_B17_initial,
48701,36390,central_investment_B17_initial,-375
48702,36390,advertising_promotion_B17_initial,-95
48704,36408,volume_A15,47
48705,36408,net_sales_A15,2573
48706,36408,contributing_margin_A15,1378
48707,36408,central_investment_A15,N/A
48708,36408,advertising_promotion_A15,-756
48710,36408,volume_B16,
48711,36408,net_sales_B16,
48712,36408,contributing_margin_B16,
48713,36408,central_investment_B16,
48714,36408,advertising_promotion_B16,
48716,36408,volume_LE3_16,
48717,36408,net_sales_LE3_16,
48718,36408,contributing_margin_LE3_16,
48719,36408,central_investment_LE3_16,
48720,36408,advertising_promotion_LE3_16,
48722,36408,volume_B17_initial,
48723,36408,net_sales_B17_initial,
48724,36408,contributing_margin_B17_initial,
48725,36408,central_investment_B17_initial,
48726,36408,advertising_promotion_B17_initial,
48728,36425,volume_A15,
48729,36425,net_sales_A15,
48730,36425,contributing_margin_A15,
48731,36425,central_investment_A15,
48732,36425,advertising_promotion_A15,
48734,36425,volume_B16,
48735,36425,net_sales_B16,
48736,36425,contributing_margin_B16,
48737,36425,central_investment_B16,
48738,36425,advertising_promotion_B16,
48740,36425,volume_LE3_16,
48741,36425,net_sales_LE3_16,
48742,36425,contributing_margin_LE3_16,
48743,36425,central_investment_LE3_16,
48744,36425,advertising_promotion_LE3_16,
48746,36425,volume_B17_initial,
48747,36425,net_sales_B17_initial,
48748,36425,contributing_margin_B17_initial,
48749,36425,central_investment_B17_initial,
48750,36425,advertising_promotion_B17_initial,
48752,36443,volume_A15,203
48753,36443,net_sales_A15,13625
48754,36443,contributing_margin_A15,10575
48755,36443,central_investment_A15,-80
48756,36443,advertising_promotion_A15,-126
48758,36443,volume_B16,200
48759,36443,net_sales_B16,14530
48760,36443,contributing_margin_B16,11829
48761,36443,central_investment_B16,0
48762,36443,advertising_promotion_B16,0
48764,36443,volume_LE3_16,206
48765,36443,net_sales_LE3_16,14567
48766,36443,contributing_margin_LE3_16,11515
48767,36443,central_investment_LE3_16,0
48768,36443,advertising_promotion_LE3_16,0
48770,36443,volume_B17_initial,188
48771,36443,net_sales_B17_initial,14170
48772,36443,contributing_margin_B17_initial,11510
48773,36443,central_investment_B17_initial,0
48774,36443,advertising_promotion_B17_initial,0
48776,36459,volume_A15,0
48777,36459,net_sales_A15,0
48778,36459,contributing_margin_A15,0
48779,36459,central_investment_A15,-30
48780,36459,advertising_promotion_A15,0
48782,36459,volume_B16,2
48783,36459,net_sales_B16,2800
48784,36459,contributing_margin_B16,2430
48785,36459,central_investment_B16,-6
48786,36459,advertising_promotion_B16,0
48788,36459,volume_LE3_16,2
48789,36459,net_sales_LE3_16,2800
48790,36459,contributing_margin_LE3_16,2430
48791,36459,central_investment_LE3_16,0
48792,36459,advertising_promotion_LE3_16,0
48794,36459,volume_B17_initial,7
48795,36459,net_sales_B17_initial,9460
48796,36459,contributing_margin_B17_initial,8200
48797,36459,central_investment_B17_initial,0
48798,36459,advertising_promotion_B17_initial,0
48800,36475,volume_A15,0
48801,36475,net_sales_A15,0
48802,36475,contributing_margin_A15,0
48803,36475,central_investment_A15,0
48804,36475,advertising_promotion_A15,0
48806,36475,volume_B16,0
48807,36475,net_sales_B16,0
48808,36475,contributing_margin_B16,0
48809,36475,central_investment_B16,0
48810,36475,advertising_promotion_B16,0
48812,36475,volume_LE3_16,6.4
48813,36475,net_sales_LE3_16,121.5
48814,36475,contributing_margin_LE3_16,30.3
48815,36475,central_investment_LE3_16,-4
48816,36475,advertising_promotion_LE3_16,-10
48818,36475,volume_B17_initial,3.9
48819,36475,net_sales_B17_initial,85.7
48820,36475,contributing_margin_B17_initial,27.3
48821,36475,central_investment_B17_initial,0
48822,36475,advertising_promotion_B17_initial,-5
48824,36496,volume_A15,460.6
48825,36496,net_sales_A15,4.42
48826,36496,contributing_margin_A15,2.93
48827,36496,central_investment_A15,
48828,36496,advertising_promotion_A15,-12.27
48830,36496,volume_B16,0
48831,36496,net_sales_B16,0
48832,36496,contributing_margin_B16,0
48833,36496,central_investment_B16,0
48834,36496,advertising_promotion_B16,0
48836,36496,volume_LE3_16,404
48837,36496,net_sales_LE3_16,4.1
48838,36496,contributing_margin_LE3_16,2.8
48839,36496,central_investment_LE3_16,0
48840,36496,advertising_promotion_LE3_16,0
48842,36496,volume_B17_initial,0
48843,36496,net_sales_B17_initial,0
48844,36496,contributing_margin_B17_initial,0
48845,36496,central_investment_B17_initial,0
48846,36496,advertising_promotion_B17_initial,0
48848,36516,volume_A15,0
48849,36516,net_sales_A15,0
48850,36516,contributing_margin_A15,0
48851,36516,central_investment_A15,0
48852,36516,advertising_promotion_A15,0
48854,36516,volume_B16,0
48855,36516,net_sales_B16,
48856,36516,contributing_margin_B16,
48857,36516,central_investment_B16,0
48858,36516,advertising_promotion_B16,0
48860,36516,volume_LE3_16,0
48861,36516,net_sales_LE3_16,
48862,36516,contributing_margin_LE3_16,
48863,36516,central_investment_LE3_16,0
48864,36516,advertising_promotion_LE3_16,0
48866,36516,volume_B17_initial,0
48867,36516,net_sales_B17_initial,
48868,36516,contributing_margin_B17_initial,
48869,36516,central_investment_B17_initial,0
48870,36516,advertising_promotion_B17_initial,0
48872,36534,volume_A15,0
48873,36534,net_sales_A15,0
48874,36534,contributing_margin_A15,0
48875,36534,central_investment_A15,0
48876,36534,advertising_promotion_A15,0
48878,36534,volume_B16,0
48879,36534,net_sales_B16,0
48880,36534,contributing_margin_B16,0
48881,36534,central_investment_B16,0
48882,36534,advertising_promotion_B16,0
48884,36534,volume_LE3_16,0
48885,36534,net_sales_LE3_16,0
48886,36534,contributing_margin_LE3_16,0
48887,36534,central_investment_LE3_16,0
48888,36534,advertising_promotion_LE3_16,0
48890,36534,volume_B17_initial,32
48891,36534,net_sales_B17_initial,7701
48892,36534,contributing_margin_B17_initial,2946
48893,36534,central_investment_B17_initial,-700
48894,36534,advertising_promotion_B17_initial,-3300
48896,36552,volume_A15,0
48897,36552,net_sales_A15,
48898,36552,contributing_margin_A15,
48899,36552,central_investment_A15,0
48900,36552,advertising_promotion_A15,0
48902,36552,volume_B16,1
48903,36552,net_sales_B16,
48904,36552,contributing_margin_B16,
48905,36552,central_investment_B16,100
48906,36552,advertising_promotion_B16,0
48908,36552,volume_LE3_16,1
48909,36552,net_sales_LE3_16,
48910,36552,contributing_margin_LE3_16,
48911,36552,central_investment_LE3_16,75
48912,36552,advertising_promotion_LE3_16,0
48914,36552,volume_B17_initial,6
48915,36552,net_sales_B17_initial,
48916,36552,contributing_margin_B17_initial,
48917,36552,central_investment_B17_initial,75
48918,36552,advertising_promotion_B17_initial,0
48920,36582,volume_A15,4
48921,36582,net_sales_A15,342
48922,36582,contributing_margin_A15,219
48923,36582,central_investment_A15,-45
48924,36582,advertising_promotion_A15,-23
48926,36582,volume_B16,4
48927,36582,net_sales_B16,398
48928,36582,contributing_margin_B16,250
48929,36582,central_investment_B16,-45
48930,36582,advertising_promotion_B16,-54
48932,36582,volume_LE3_16,3
48933,36582,net_sales_LE3_16,258
48934,36582,contributing_margin_LE3_16,149
48935,36582,central_investment_LE3_16,-45
48936,36582,advertising_promotion_LE3_16,-27
48938,36582,volume_B17_initial,3
48939,36582,net_sales_B17_initial,334
48940,36582,contributing_margin_B17_initial,169
48941,36582,central_investment_B17_initial,0
48942,36582,advertising_promotion_B17_initial,-47
48944,36601,volume_A15,0
48945,36601,net_sales_A15,0
48946,36601,contributing_margin_A15,0
48947,36601,central_investment_A15,0
48948,36601,advertising_promotion_A15,0
48950,36601,volume_B16,0
48951,36601,net_sales_B16,
48952,36601,contributing_margin_B16,
48953,36601,central_investment_B16,0
48954,36601,advertising_promotion_B16,0
48956,36601,volume_LE3_16,0
48957,36601,net_sales_LE3_16,
48958,36601,contributing_margin_LE3_16,
48959,36601,central_investment_LE3_16,0
48960,36601,advertising_promotion_LE3_16,0
48962,36601,volume_B17_initial,4
48963,36601,net_sales_B17_initial,
48964,36601,contributing_margin_B17_initial,
48965,36601,central_investment_B17_initial,-100
48966,36601,advertising_promotion_B17_initial,0
48968,36635,volume_A15,1.8
48969,36635,net_sales_A15,264
48970,36635,contributing_margin_A15,142
48971,36635,central_investment_A15,-65
48972,36635,advertising_promotion_A15,0
48974,36635,volume_B16,2.2
48975,36635,net_sales_B16,359
48976,36635,contributing_margin_B16,195
48977,36635,central_investment_B16,-25
48978,36635,advertising_promotion_B16,0
48980,36635,volume_LE3_16,3.1
48981,36635,net_sales_LE3_16,507
48982,36635,contributing_margin_LE3_16,255
48983,36635,central_investment_LE3_16,-25
48984,36635,advertising_promotion_LE3_16,0
48986,36635,volume_B17_initial,4.4
48987,36635,net_sales_B17_initial,883
48988,36635,contributing_margin_B17_initial,490
48989,36635,central_investment_B17_initial,-35
48990,36635,advertising_promotion_B17_initial,0
48992,36653,volume_A15,
48993,36653,net_sales_A15,
48994,36653,contributing_margin_A15,
48995,36653,central_investment_A15,
48996,36653,advertising_promotion_A15,
48998,36653,volume_B16,0
48999,36653,net_sales_B16,0
49000,36653,contributing_margin_B16,0
49001,36653,central_investment_B16,0
49002,36653,advertising_promotion_B16,0
49004,36653,volume_LE3_16,0
49005,36653,net_sales_LE3_16,0
49006,36653,contributing_margin_LE3_16,0
49007,36653,central_investment_LE3_16,0
49008,36653,advertising_promotion_LE3_16,0
49010,36653,volume_B17_initial,25
49011,36653,net_sales_B17_initial,723
49012,36653,contributing_margin_B17_initial,238
49013,36653,central_investment_B17_initial,0
49014,36653,advertising_promotion_B17_initial,-61
49016,36393,volume_A15,0
49017,36393,net_sales_A15,
49018,36393,contributing_margin_A15,
49019,36393,central_investment_A15,-175
49020,36393,advertising_promotion_A15,0
49022,36393,volume_B16,0
49023,36393,net_sales_B16,
49024,36393,contributing_margin_B16,
49025,36393,central_investment_B16,0
49026,36393,advertising_promotion_B16,0
49028,36393,volume_LE3_16,1
49029,36393,net_sales_LE3_16,
49030,36393,contributing_margin_LE3_16,
49031,36393,central_investment_LE3_16,-21
49032,36393,advertising_promotion_LE3_16,-72
49034,36393,volume_B17_initial,0
49035,36393,net_sales_B17_initial,
49036,36393,contributing_margin_B17_initial,
49037,36393,central_investment_B17_initial,0
49038,36393,advertising_promotion_B17_initial,0
49040,36409,volume_A15,
49041,36409,net_sales_A15,
49042,36409,contributing_margin_A15,
49043,36409,central_investment_A15,
49044,36409,advertising_promotion_A15,
49046,36409,volume_B16,
49047,36409,net_sales_B16,
49048,36409,contributing_margin_B16,
49049,36409,central_investment_B16,
49050,36409,advertising_promotion_B16,
49052,36409,volume_LE3_16,
49053,36409,net_sales_LE3_16,
49054,36409,contributing_margin_LE3_16,
49055,36409,central_investment_LE3_16,
49056,36409,advertising_promotion_LE3_16,
49058,36409,volume_B17_initial,
49059,36409,net_sales_B17_initial,
49060,36409,contributing_margin_B17_initial,
49061,36409,central_investment_B17_initial,
49062,36409,advertising_promotion_B17_initial,
49064,36427,volume_A15,
49065,36427,net_sales_A15,
49066,36427,contributing_margin_A15,
49067,36427,central_investment_A15,
49068,36427,advertising_promotion_A15,
49070,36427,volume_B16,
49071,36427,net_sales_B16,
49072,36427,contributing_margin_B16,
49073,36427,central_investment_B16,
49074,36427,advertising_promotion_B16,
49076,36427,volume_LE3_16,
49077,36427,net_sales_LE3_16,
49078,36427,contributing_margin_LE3_16,
49079,36427,central_investment_LE3_16,
49080,36427,advertising_promotion_LE3_16,
49082,36427,volume_B17_initial,
49083,36427,net_sales_B17_initial,
49084,36427,contributing_margin_B17_initial,
49085,36427,central_investment_B17_initial,
49086,36427,advertising_promotion_B17_initial,
49088,36444,volume_A15,53
49089,36444,net_sales_A15,3456
49090,36444,contributing_margin_A15,2554
49091,36444,central_investment_A15,0
49092,36444,advertising_promotion_A15,-2302
49094,36444,volume_B16,54
49095,36444,net_sales_B16,3829
49096,36444,contributing_margin_B16,3015
49097,36444,central_investment_B16,0
49098,36444,advertising_promotion_B16,-1822
49100,36444,volume_LE3_16,54
49101,36444,net_sales_LE3_16,3983
49102,36444,contributing_margin_LE3_16,3031
49103,36444,central_investment_LE3_16,0
49104,36444,advertising_promotion_LE3_16,-2313
49106,36444,volume_B17_initial,55
49107,36444,net_sales_B17_initial,3996
49108,36444,contributing_margin_B17_initial,3119
49109,36444,central_investment_B17_initial,0
49110,36444,advertising_promotion_B17_initial,-3540
49112,36460,volume_A15,
49113,36460,net_sales_A15,
49114,36460,contributing_margin_A15,
49115,36460,central_investment_A15,
49116,36460,advertising_promotion_A15,
49118,36460,volume_B16,1
49119,36460,net_sales_B16,1100
49120,36460,contributing_margin_B16,990
49121,36460,central_investment_B16,-95
49122,36460,advertising_promotion_B16,-210
49124,36460,volume_LE3_16,1
49125,36460,net_sales_LE3_16,1100
49126,36460,contributing_margin_LE3_16,990
49127,36460,central_investment_LE3_16,0
49128,36460,advertising_promotion_LE3_16,-200
49130,36460,volume_B17_initial,1
49131,36460,net_sales_B17_initial,1570
49132,36460,contributing_margin_B17_initial,1410
49133,36460,central_investment_B17_initial,0
