old_id,innovation_old_id,user_old_id,role,right
110893,79306,383,maker,read
110894,36578,383,maker,read
110895,94087,383,maker,read
110896,36390,383,maker,read
110897,36575,383,maker,read
110898,36468,383,,read
110899,36397,383,,read
110900,36394,383,,read
110901,36561,383,,read
110902,36525,383,,read
110903,101156,383,,read
110904,36436,383,,read
110905,36444,383,,read
110906,101276,383,,read
110907,36455,383,,read
110908,36570,383,,read
110909,36443,383,,read
110910,36456,383,,read
110911,79314,383,,read
110912,101486,383,,read
110913,36569,383,,read
110914,101197,383,,read
110915,36571,383,,read
110916,36577,383,maker,read
110917,79696,383,,read
110918,80061,383,,read
110919,36580,383,,read
110920,36590,384,entity_leader,write
110922,86478,384,entity_leader,write
110923,36595,384,entity_leader,write
110924,37295,384,entity_leader,write
110925,36408,384,entity_leader,write
110926,58678,384,entity_leader,write
110927,36646,384,entity_leader,write
110928,36406,384,entity_leader,write
110929,37230,384,entity_leader,write
110930,36423,384,entity_leader,write
110931,81107,384,entity_leader,write
110932,36591,384,entity_leader,write
110933,36405,384,entity_leader,write
110934,36448,384,entity_leader,write
110935,36447,384,entity_leader,write
110936,36592,384,entity_leader,write
110937,36594,384,entity_leader,write
110938,81101,384,entity_leader,write
110939,37269,384,entity_leader,write
110940,86494,384,entity_leader,write
110941,82600,384,entity_leader,write
110942,36402,384,entity_leader,write
110943,36412,384,entity_leader,write
110944,36419,384,entity_leader,write
110945,36410,384,entity_leader,write
110946,36424,384,entity_leader,write
110947,36401,384,entity_leader,write
110948,36596,384,entity_leader,write
110949,36420,384,entity_leader,write
110950,36407,384,entity_leader,write
110951,57159,384,contact,write
110952,89341,384,entity_leader,write
110953,36429,384,entity_leader,write
110954,36413,384,entity_leader,write
110955,36422,384,entity_leader,write
110956,36415,384,entity_leader,write
110957,36404,384,entity_leader,write
110958,36414,384,entity_leader,write
110959,36411,384,entity_leader,write
110960,36409,384,entity_leader,write
110961,36425,384,entity_leader,write
110962,36417,384,entity_leader,write
110963,89056,384,entity_leader,write
110964,37282,384,entity_leader,write
110965,36449,384,entity_leader,write
110966,36593,384,entity_leader,write
110967,36597,384,entity_leader,write
110968,36427,384,entity_leader,write
110969,36418,384,entity_leader,write
110970,57224,384,entity_leader,write
110971,88971,384,contact,write
110972,36428,384,entity_leader,write
110973,36426,384,entity_leader,write
110974,89259,384,entity_leader,write
110975,36552,385,,read
110976,36458,385,,read
110977,36459,385,,read
110978,36462,385,,read
110979,36555,385,,read
110980,36553,385,,read
110981,36554,385,team_leader,write
110982,36562,385,team_leader,write
110983,36523,385,team_leader,write
110984,36656,385,team_leader,write
110985,36536,385,contact,write
110986,36532,385,contact,write
110987,36519,385,team_leader,write
110988,36531,385,team_leader,write
110989,68390,385,team_leader,write
110990,36537,385,team_leader,write
110991,36378,385,team_leader,write
110992,36377,385,team_leader,write
110993,36563,385,contact,write
110994,66218,385,contact,write
110995,67334,385,,read
110996,36454,385,,read
110997,36385,385,,read
110998,36535,385,,read
110999,67379,385,,read
111000,36534,385,,read
111001,36375,385,,read
111002,36564,385,,read
111003,36567,385,,read
111004,36461,385,,read
111005,36457,385,,read
111006,80169,385,,read
111007,36566,385,,read
111008,36568,385,,read
111009,72346,385,,read
111012,36654,1221,entity_leader,write
111013,79352,1221,entity_leader,write
111014,69929,1221,entity_leader,write
111015,36440,1221,entity_leader,write
111016,94633,1221,entity_leader,write
111017,94683,1221,entity_leader,write
111018,36491,1221,entity_leader,write
111019,94658,1221,entity_leader,write
111020,36489,1221,entity_leader,write
111021,94587,1221,entity_leader,write
111022,94609,1221,entity_leader,write
111023,36600,1221,entity_leader,write
111024,94704,1221,entity_leader,write
111025,36430,1221,entity_leader,write
111026,36488,1221,entity_leader,write
111027,36441,1221,entity_leader,write
111028,36487,1221,entity_leader,write
111029,36603,1221,entity_leader,write
111030,36486,1221,entity_leader,write
111031,36490,1221,entity_leader,write
111032,79322,1221,entity_leader,write
111033,36392,1221,entity_leader,write
111034,36437,1221,entity_leader,write
111035,36438,1221,entity_leader,write
111036,36439,1221,entity_leader,write
111037,36387,1221,entity_leader,write
111038,36388,1221,entity_leader,write
111039,36389,1221,entity_leader,write
111040,62932,1221,entity_leader,write
111041,67506,1221,entity_leader,write
111042,68325,1221,entity_leader,write
111043,36648,1221,entity_leader,write
111044,62666,1221,entity_leader,write
111045,36615,1221,entity_leader,write
111046,59899,1221,entity_leader,write
111047,36435,1221,entity_leader,write
111048,36395,1221,entity_leader,write
111049,36393,1221,entity_leader,write
111050,67672,1221,entity_leader,write
111051,59469,1221,entity_leader,write
111052,36386,1221,entity_leader,write
111053,36433,1221,entity_leader,write
111054,36465,1221,entity_leader,write
111055,36432,1221,entity_leader,write
111056,36467,1221,entity_leader,write
111057,36466,1221,entity_leader,write
111060,36623,1216,,read
111061,36584,1216,,read
111062,36541,1216,maker,read
111063,36565,1216,maker,read
111064,91213,386,entity_leader,write
111065,57656,386,entity_leader,write
111066,81084,386,entity_leader,write
111067,36527,386,entity_leader,write
111068,36530,386,entity_leader,write
111069,36529,386,entity_leader,write
111070,91202,386,entity_leader,write
111071,36518,386,entity_leader,write
111072,36587,386,entity_leader,write
111073,81076,386,entity_leader,write
111074,65530,745,,read
111075,36442,745,,read
111076,36399,745,maker,read
111077,36660,745,maker,read
111078,36651,745,,read
111079,36400,745,,read
111080,75968,745,contact,write
111081,36652,745,contact,write
111082,36574,469,,read
111083,36471,469,,read
111084,36493,469,,read
111085,36572,469,,read
111086,36391,469,,read
111087,36573,469,,read
111088,36492,469,,read
111089,36576,469,,read
111090,79306,469,,read
111091,36578,469,,read
111092,94087,469,,read
111093,36390,469,,read
111094,36575,469,,read
111095,36468,469,,read
111096,36397,469,team_leader,write
111097,36394,469,team_leader,write
111098,36561,469,team_leader,write
111099,36525,469,,read
111100,101156,469,,read
111101,36436,469,,read
111102,36444,469,,read
111103,101276,469,,read
111104,36455,469,,read
111105,36570,469,,read
111106,36443,469,,read
111107,36456,469,,read
111108,79314,469,,read
111109,101486,469,,read
111110,36569,469,,read
111111,101197,469,,read
111112,36571,469,,read
111113,36577,469,,read
111114,79696,469,,read
111115,80061,469,,read
111116,36580,469,,read
111117,36611,387,contact,write
111118,36609,387,contact,write
111119,36552,770,,read
111120,36458,770,maker,read
111121,36459,770,maker,read
111122,36462,770,contact,write
111123,36555,770,,read
111124,36553,770,,read
111125,36554,770,,read
111126,36562,770,,read
111127,36523,770,,read
111128,36656,770,,read
111129,36536,770,,read
111130,36532,770,,read
111131,36519,770,,read
111132,36531,770,,read
111133,68390,770,,read
111134,36537,770,,read
111135,36378,770,,read
111136,36377,770,,read
111137,36563,770,,read
111138,66218,770,,read
111139,67334,770,,read
111140,36454,770,,read
111141,36385,770,,read
111142,36535,770,,read
111143,67379,770,,read
111144,36534,770,,read
111145,36375,770,,read
111146,36564,770,maker,read
111147,36567,770,maker,read
111148,36461,770,maker,read
111149,36457,770,maker,read
111150,80169,770,,read
111151,36566,770,maker,read
111152,36568,770,,read
111153,72346,770,,read
111154,36654,725,contact,write
111155,79352,725,contact,write
111156,69929,725,contact,write
111157,36440,725,,read
111158,94633,725,,read
111159,94683,725,,read
111160,36491,725,,read
111161,94658,725,,read
111162,36489,725,,read
111163,94587,725,,read
111164,94609,725,,read
111165,36600,725,,read
111166,94704,725,,read
111167,36430,725,,read
111168,36488,725,,read
111169,36441,725,,read
111170,36487,725,,read
111171,36603,725,,read
111172,36486,725,,read
111173,36490,725,,read
111174,79322,725,,read
111175,36392,725,,read
111176,36437,725,contact,write
111177,36438,725,contact,write
111178,36439,725,contact,write
111179,36387,725,,read
111180,36388,725,,read
111181,36389,725,,read
111182,62932,725,,read
111183,67506,725,,read
111184,68325,725,,read
111185,36648,725,,read
111186,62666,725,,read
111187,36615,725,,read
111188,59899,725,,read
111189,36435,725,contact,write
111190,36395,725,contact,write
111191,36393,725,,read
111192,67672,725,,read
111193,59469,725,,read
111194,36386,725,,read
111195,36433,725,,read
111196,36465,725,,read
111197,36432,725,,read
111198,36467,725,,read
111199,36466,725,,read
111201,36525,389,contact,write
111212,36574,885,maker,read
111213,36471,885,maker,read
111214,36493,885,maker,read
111215,36572,885,maker,read
111216,36391,885,maker,read
111217,36573,885,maker,read
111218,36492,885,maker,read
111219,36576,885,maker,read
111220,79306,885,maker,read
111221,36578,885,maker,read
111222,94087,885,maker,read
111223,36390,885,maker,read
111224,36575,885,maker,read
111225,36468,885,,read
111226,36397,885,,read
111227,36394,885,,read
111228,36561,885,,read
111229,36525,885,,read
111230,101156,885,,read
111231,36436,885,,read
111232,36444,885,,read
111233,101276,885,,read
111234,36455,885,,read
111235,36570,885,,read
111236,36443,885,,read
111237,36456,885,,read
111238,79314,885,,read
111239,101486,885,,read
111240,36569,885,,read
111241,101197,885,,read
111242,36571,885,,read
111243,36577,885,maker,read
111244,79696,885,,read
111245,80061,885,,read
111246,36580,885,,read
111259,37656,482,contact,write
111262,36552,1335,,read
111263,36458,1335,,read
111264,36459,1335,,read
111265,36462,1335,,read
111266,36555,1335,,read
111267,36553,1335,,read
111268,36554,1335,,read
111269,36562,1335,,read
111270,36523,1335,,read
111271,36656,1335,,read
111272,36536,1335,,read
111273,36532,1335,,read
111274,36519,1335,,read
111275,36531,1335,,read
111276,68390,1335,,read
111277,36537,1335,,read
111278,36378,1335,,read
111279,36377,1335,,read
111280,36563,1335,,read
111281,66218,1335,,read
111282,67334,1335,contact,write
111283,36454,1335,maker,read
111284,36385,1335,maker,read
111285,36535,1335,maker,read
111286,67379,1335,maker,read
111287,36534,1335,maker,read
111288,36375,1335,maker,read
111289,36564,1335,,read
111290,36567,1335,,read
111291,36461,1335,,read
111292,36457,1335,,read
111293,80169,1335,maker,read
111294,36566,1335,,read
111295,36568,1335,maker,read
111296,72346,1335,maker,read
111297,36502,608,entity_leader,write
111298,66322,608,entity_leader,write
111299,38405,608,entity_leader,write
111300,65149,608,entity_leader,write
111301,36476,608,entity_leader,write
111302,36472,608,entity_leader,write
111303,36469,608,entity_leader,write
111304,85957,608,entity_leader,write
111305,36501,608,entity_leader,write
111306,66569,608,entity_leader,write
111307,87630,608,entity_leader,write
111308,38352,608,entity_leader,write
111309,66575,608,entity_leader,write
111310,66555,608,entity_leader,write
111311,36598,608,entity_leader,write
111312,36475,608,entity_leader,write
111313,36473,608,entity_leader,write
111314,84496,608,entity_leader,write
111315,56414,608,entity_leader,write
111316,36599,608,entity_leader,write
111317,56392,608,entity_leader,write
111320,36617,393,maker,read
111321,36626,393,,write
111322,36658,393,maker,read
111323,36627,393,maker,read
111324,36628,393,maker,read
111325,36630,393,maker,read
111326,36616,393,maker,read
111329,36654,394,,read
111330,79352,394,,read
111331,69929,394,,read
111332,36440,394,,read
111333,94633,394,team_leader,write
111334,94683,394,team_leader,write
111335,36491,394,team_leader,write
111336,94658,394,team_leader,write
111337,36489,394,team_leader,write
111338,94587,394,team_leader,write
111339,94609,394,team_leader,write
111340,36600,394,team_leader,write
111341,94704,394,team_leader,write
111342,36430,394,,read
111343,36488,394,,read
111344,36441,394,,read
111345,36487,394,,read
111346,36603,394,,read
111347,36486,394,,read
111348,36490,394,,read
111349,79322,394,,read
111350,36392,394,team_leader,write
111351,36437,394,,read
111352,36438,394,,read
111353,36439,394,,read
111354,36387,394,team_leader,write
111355,36388,394,team_leader,write
111356,36389,394,team_leader,write
111357,62932,394,,read
111358,67506,394,,read
111359,68325,394,,read
111360,36648,394,,read
111361,62666,394,,read
111362,36615,394,,read
111363,59899,394,,read
111364,36435,394,,read
111365,36395,394,,read
111366,36393,394,team_leader,write
111367,67672,394,,read
111368,59469,394,,read
111369,36386,394,,read
111370,36433,394,,read
111371,36465,394,,read
111372,36432,394,,read
111373,36467,394,,read
111374,36466,394,,read
111375,94223,1201,entity_leader,write
111376,91213,397,contact,write
111377,57656,397,entity_leader,write
111378,81084,397,contact,write
111379,36527,397,contact,write
111380,36530,397,contact,write
111381,36529,397,contact,write
111382,91202,397,contact,write
111383,36518,397,contact,write
111384,36587,397,contact,write
111385,81076,397,contact,write
111386,36549,1053,,read
111387,36545,1053,contact,write
111388,69443,1053,,read
111389,36548,1053,,read
111390,36544,1053,,read
111391,69500,1053,,read
111392,69386,1053,,read
111393,62146,1053,,read
111394,36632,1053,,read
111395,36631,1053,,read
111396,62127,1053,contact,write
111397,68070,1053,,read
111398,36634,1053,,read
111399,36633,1053,,read
111400,36550,1053,,read
111401,36659,1053,contact,write
111402,36546,1053,,read
111403,36602,1053,,read
111404,36624,1053,,read
111405,36625,1053,,read
111406,36629,1053,,read
111407,68317,1053,contact,write
111408,92002,1053,contact,write
111409,36654,399,,read
111410,79352,399,,read
111411,69929,399,,read
111412,36440,399,,read
111413,94633,399,maker,read
111414,94683,399,maker,read
111415,36491,399,maker,read
111416,94658,399,maker,read
111417,36489,399,maker,read
111418,94587,399,maker,read
111419,94609,399,maker,read
111420,36600,399,contact,write
111421,94704,399,maker,read
111422,36430,399,,read
111423,36488,399,,read
111424,36441,399,,read
111425,36487,399,,read
111426,36603,399,,read
111427,36486,399,,read
111428,36490,399,,read
111429,79322,399,,read
111430,36392,399,,read
111431,36437,399,,read
111432,36438,399,,read
111433,36439,399,,read
111434,36387,399,,read
111435,36388,399,,read
111436,36389,399,,read
111437,62932,399,,read
111438,67506,399,,read
111439,68325,399,,read
111440,36648,399,,read
111441,62666,399,,read
111442,36615,399,,read
111443,59899,399,,read
111444,36435,399,,read
111445,36395,399,,read
111446,36393,399,,read
111447,67672,399,,read
111448,59469,399,,read
111449,36386,399,,read
111450,36433,399,,read
111451,36465,399,,read
111452,36432,399,,read
111453,36467,399,,read
111454,36466,399,,read
111455,36654,1043,,read
111456,79352,1043,,read
111457,69929,1043,,read
111458,36440,1043,,read
111459,94633,1043,,read
111460,94683,1043,,read
111461,36491,1043,,read
111462,94658,1043,,read
111463,36489,1043,,read
111464,94587,1043,,read
111465,94609,1043,,read
111466,36600,1043,,read
111467,94704,1043,,read
111468,36430,1043,,read
111469,36488,1043,,read
111470,36441,1043,,read
111471,36487,1043,,read
111472,36603,1043,,read
111473,36486,1043,,read
111474,36490,1043,,read
111475,79322,1043,,read
111476,36392,1043,,read
111477,36437,1043,,read
111478,36438,1043,,read
111479,36439,1043,,read
111480,36387,1043,,read
111481,36388,1043,,read
111482,36389,1043,,read
111483,62932,1043,,read
111484,67506,1043,,read
111485,68325,1043,,read
111486,36648,1043,,read
111487,62666,1043,,read
111488,36615,1043,,read
111489,59899,1043,,read
111490,36435,1043,,read
111491,36395,1043,,read
111492,36393,1043,,read
111493,67672,1043,team_leader,write
111494,59469,1043,team_leader,write
111495,36386,1043,team_leader,write
111496,36433,1043,team_leader,write
111497,36465,1043,team_leader,write
111498,36432,1043,contact,write
111499,36467,1043,team_leader,write
111500,36466,1043,team_leader,write
111501,36654,1035,,read
111502,79352,1035,,read
111503,69929,1035,,read
111504,36440,1035,,read
111505,94633,1035,,read
111506,94683,1035,,read
111507,36491,1035,,read
111508,94658,1035,,read
111509,36489,1035,,read
111510,94587,1035,,read
111511,94609,1035,,read
111512,36600,1035,,read
111513,94704,1035,,read
111514,36430,1035,team_leader,write
111515,36488,1035,team_leader,write
111516,36441,1035,team_leader,write
111517,36487,1035,team_leader,write
111518,36603,1035,contact,write
111519,36486,1035,contact,write
111520,36490,1035,contact,write
111521,79322,1035,team_leader,write
111522,36392,1035,,read
111523,36437,1035,,read
111524,36438,1035,,read
111525,36439,1035,,read
111526,36387,1035,,read
111527,36388,1035,,read
111528,36389,1035,,read
111529,62932,1035,,read
111530,67506,1035,,read
111531,68325,1035,,read
111532,36648,1035,,read
111533,62666,1035,,read
111534,36615,1035,,read
111535,59899,1035,,read
111536,36435,1035,,read
111537,36395,1035,,read
111538,36393,1035,,read
111539,67672,1035,,read
111540,59469,1035,,read
111541,36386,1035,,read
111542,36433,1035,,read
111543,36465,1035,,read
111544,36432,1035,,read
111545,36467,1035,,read
111546,36466,1035,,read
111547,36574,964,team_leader,write
111548,36471,964,team_leader,write
111549,36493,964,team_leader,write
111550,36572,964,team_leader,write
111551,36391,964,team_leader,write
111552,36573,964,team_leader,write
111553,36492,964,team_leader,write
111554,36576,964,team_leader,write
111555,79306,964,contact,write
111556,36578,964,contact,write
111557,94087,964,team_leader,write
111558,36390,964,team_leader,write
111559,36575,964,team_leader,write
111560,36468,964,,read
111561,36397,964,,read
111562,36394,964,,read
111563,36561,964,,read
111564,36525,964,,read
111565,101156,964,,read
111566,36436,964,,read
111567,36444,964,,read
111568,101276,964,,read
111569,36455,964,,read
111570,36570,964,,read
111571,36443,964,,read
111572,36456,964,,read
111573,79314,964,,read
111574,101486,964,,read
111575,36569,964,,read
111576,101197,964,,read
111577,36571,964,,read
111578,36577,964,contact,write
111579,79696,964,,read
111580,80061,964,,read
111581,36580,964,,read
111582,57006,553,contact,write
111583,36431,553,contact,write
111584,36654,400,,read
111585,79352,400,,read
111586,69929,400,,read
111587,36440,400,,read
111588,94633,400,,read
111589,94683,400,,read
111590,36491,400,,read
111591,94658,400,,read
111592,36489,400,,read
111593,94587,400,,read
111594,94609,400,,read
111595,36600,400,,read
111596,94704,400,,read
111597,36430,400,team_leader,write
111598,36488,400,team_leader,write
111599,36441,400,team_leader,write
111600,36487,400,team_leader,write
111601,36603,400,team_leader,write
111602,36486,400,team_leader,write
111603,36490,400,team_leader,write
111604,79322,400,team_leader,write
111605,36392,400,,read
111606,36437,400,,read
111607,36438,400,,read
111608,36439,400,,read
111609,36387,400,,read
111610,36388,400,,read
111611,36389,400,,read
111612,62932,400,,read
111613,67506,400,,read
111614,68325,400,,read
111615,36648,400,,read
111616,62666,400,,read
111617,36615,400,,read
111618,59899,400,,read
111619,36435,400,,read
111620,36395,400,,read
111621,36393,400,,read
111622,67672,400,,read
111623,59469,400,,read
111624,36386,400,,read
111625,36433,400,,read
111626,36465,400,,read
111627,36432,400,,read
111628,36467,400,,read
111629,36466,400,,read
111630,36636,537,entity_leader,write
111631,36539,537,entity_leader,write
111632,36446,537,entity_leader,write
111633,36513,537,entity_leader,write
111634,36641,537,entity_leader,write
111635,36643,537,entity_leader,write
111636,36621,537,entity_leader,write
111637,36650,537,entity_leader,write
111638,36647,537,entity_leader,write
111639,36515,943,financial_leader,write
111640,36516,943,financial_leader,write
111641,79330,943,financial_leader,write
111642,59493,943,financial_leader,write
111643,36574,891,,read
111644,36471,891,,read
111645,36493,891,,read
111646,36572,891,,read
111647,36391,891,,read
111648,36573,891,,read
111649,36492,891,,read
111650,36576,891,,read
111651,79306,891,,read
111652,36578,891,,read
111653,94087,891,,read
111654,36390,891,,read
111655,36575,891,,read
111656,36468,891,,read
111657,36397,891,maker,read
111658,36394,891,maker,read
111659,36561,891,maker,read
111660,36525,891,,read
111661,101156,891,,read
111662,36436,891,,read
111663,36444,891,,read
111664,101276,891,,read
111665,36455,891,,read
111666,36570,891,,read
111667,36443,891,,read
111668,36456,891,,read
111669,79314,891,,read
111670,101486,891,,read
111671,36569,891,,read
111672,101197,891,,read
111673,36571,891,,read
111674,36577,891,,read
111675,79696,891,,read
111676,80061,891,contact,write
111677,36580,891,,read
111678,36502,401,contact,write
111679,66322,401,contact,write
111680,38405,401,contact,write
111681,65149,401,contact,write
111682,36476,401,contact,write
111683,36472,401,contact,write
111684,36469,401,contact,write
111685,85957,401,contact,write
111686,36501,401,contact,write
111687,66569,401,contact,write
111688,87630,401,contact,write
111689,38352,401,contact,write
111690,66575,401,contact,write
111691,66555,401,contact,write
111692,36598,401,contact,write
111693,36475,401,contact,write
111694,36473,401,contact,write
111695,84496,401,contact,write
111696,56414,401,contact,write
111697,36599,401,contact,write
111698,56392,401,contact,write
111699,36590,1303,maker,read
111700,86478,1303,contact,write
111701,36595,1303,maker,read
111702,37295,1303,maker,read
111703,36408,1303,maker,read
111704,58678,1303,maker,read
111705,36646,1303,maker,read
111706,36406,1303,maker,read
111707,37230,1303,maker,read
111708,36423,1303,maker,read
111709,81107,1303,maker,read
111710,36591,1303,maker,read
111711,36405,1303,maker,read
111712,36448,1303,maker,read
111713,36447,1303,maker,read
111714,36592,1303,maker,read
111715,36594,1303,maker,read
111716,81101,1303,maker,read
111717,37269,1303,maker,read
111718,86494,1303,maker,read
111719,82600,1303,maker,read
111720,36402,1303,maker,read
111721,36412,1303,maker,read
111722,36419,1303,maker,read
111723,36410,1303,maker,read
111724,36424,1303,maker,read
111725,36401,1303,maker,read
111726,36596,1303,maker,read
111727,36420,1303,maker,read
111728,36407,1303,maker,read
111729,57159,1303,maker,read
111730,89341,1303,maker,read
111731,36429,1303,maker,read
111732,36413,1303,maker,read
111733,36422,1303,maker,read
111734,36415,1303,maker,read
111735,36404,1303,maker,read
111736,36414,1303,maker,read
111737,36411,1303,maker,read
111738,36409,1303,maker,read
111739,36425,1303,maker,read
111740,36417,1303,maker,read
111741,89056,1303,maker,read
111742,37282,1303,contact,write
111743,36449,1303,maker,read
111744,36593,1303,maker,read
111745,36597,1303,maker,read
111746,36427,1303,maker,read
111747,36418,1303,maker,read
111748,57224,1303,maker,read
111749,88971,1303,maker,read
111750,36428,1303,maker,read
111751,36426,1303,maker,read
111752,89259,1303,maker,read
111753,36549,744,contact,write
111754,36545,744,,write
111755,36544,744,contact,write
111756,36634,744,contact,write
111757,36633,744,contact,write
111758,36624,744,contact,write
111759,36625,744,contact,write
111760,36629,744,contact,write
111761,36574,1332,financial_leader,write
111762,36471,1332,financial_leader,write
111763,36493,1332,financial_leader,write
111764,36572,1332,financial_leader,write
111765,36391,1332,financial_leader,write
111766,36573,1332,financial_leader,write
111767,36492,1332,financial_leader,write
111768,36576,1332,financial_leader,write
111769,79306,1332,financial_leader,write
111770,36578,1332,financial_leader,write
111771,94087,1332,financial_leader,write
111772,36390,1332,financial_leader,write
111773,36575,1332,financial_leader,write
111774,36468,1332,financial_leader,write
111775,36397,1332,financial_leader,write
111776,36394,1332,financial_leader,write
111777,36561,1332,financial_leader,write
111778,36525,1332,financial_leader,write
111779,101156,1332,financial_leader,write
111780,36436,1332,financial_leader,write
111781,36444,1332,financial_leader,write
111782,101276,1332,financial_leader,write
111783,36455,1332,financial_leader,write
111784,36570,1332,financial_leader,write
111785,36443,1332,financial_leader,write
111786,36456,1332,financial_leader,write
111787,79314,1332,financial_leader,write
111788,101486,1332,financial_leader,write
111789,36569,1332,financial_leader,write
111790,101197,1332,financial_leader,write
111791,36571,1332,financial_leader,write
111792,36577,1332,financial_leader,write
111793,79696,1332,financial_leader,write
111794,80061,1332,financial_leader,write
111795,36580,1332,financial_leader,write
111796,36574,771,maker,read
111797,36471,771,maker,read
111798,36493,771,maker,read
111799,36572,771,maker,read
111800,36391,771,maker,read
111801,36573,771,maker,read
111802,36492,771,maker,read
111803,36576,771,maker,read
111804,79306,771,maker,read
111805,36578,771,maker,read
111806,94087,771,maker,read
111807,36390,771,maker,read
111808,36575,771,maker,read
111809,36468,771,,read
111810,36397,771,,read
111811,36394,771,,read
111812,36561,771,,read
111813,36525,771,,read
111814,101156,771,,read
111815,36436,771,,read
111816,36444,771,,read
111817,101276,771,,read
111818,36455,771,,read
111819,36570,771,,read
111820,36443,771,,read
111821,36456,771,,read
111822,79314,771,,read
111823,101486,771,,read
111824,36569,771,,read
111825,101197,771,,read
111826,36571,771,,read
111827,36577,771,maker,read
111828,79696,771,,read
111829,80061,771,,read
111830,36580,771,,read
111831,36617,402,contact,write
111832,36626,402,maker,read
111833,36658,402,maker,read
111834,36627,402,maker,read
111835,36628,402,maker,read
111836,36630,402,maker,read
111837,36616,402,contact,write
111838,36617,502,entity_leader,write
111839,36626,502,entity_leader,write
111840,36658,502,entity_leader,write
111841,36627,502,entity_leader,write
111842,36628,502,entity_leader,write
111843,36630,502,entity_leader,write
111844,36616,502,entity_leader,write
111845,36474,403,contact,write
111846,36660,404,contact,write
111847,36623,536,,read
111848,36584,536,,read
111849,36541,536,maker,read
111850,36565,536,contact,write
111851,36590,405,contact,write
111852,86478,405,entity_leader,write
111853,36595,405,entity_leader,write
111854,37295,405,entity_leader,write
111855,36408,405,entity_leader,write
111856,58678,405,entity_leader,write
111857,36646,405,entity_leader,write
111858,36406,405,entity_leader,write
111859,37230,405,entity_leader,write
111860,36423,405,entity_leader,write
111861,81107,405,contact,write
111862,36591,405,contact,write
111863,36405,405,entity_leader,write
111864,36448,405,contact,write
111865,36447,405,entity_leader,write
111866,36592,405,entity_leader,write
111867,36594,405,contact,write
111868,81101,405,contact,write
111869,37269,405,entity_leader,write
111870,86494,405,entity_leader,write
111871,82600,405,entity_leader,write
111872,36402,405,entity_leader,write
111873,36412,405,entity_leader,write
111874,36419,405,entity_leader,write
111875,36410,405,entity_leader,write
111876,36424,405,entity_leader,write
111877,36401,405,contact,write
111878,36596,405,contact,write
111879,36420,405,entity_leader,write
111880,36407,405,entity_leader,write
111881,57159,405,entity_leader,write
111882,89341,405,entity_leader,write
111883,36429,405,entity_leader,write
111884,36413,405,entity_leader,write
111885,36422,405,entity_leader,write
111886,36415,405,entity_leader,write
111887,36404,405,entity_leader,write
111888,36414,405,entity_leader,write
111889,36411,405,entity_leader,write
111890,36409,405,entity_leader,write
111891,36425,405,contact,write
111892,36417,405,contact,write
111893,89056,405,entity_leader,write
111894,37282,405,entity_leader,write
111895,36449,405,entity_leader,write
111896,36593,405,entity_leader,write
111897,36597,405,entity_leader,write
111898,36427,405,entity_leader,write
111899,36418,405,entity_leader,write
111900,57224,405,entity_leader,write
111901,88971,405,entity_leader,write
111902,36428,405,entity_leader,write
111903,36426,405,contact,write
111904,89259,405,entity_leader,write
111905,36516,406,contact,write
111906,36520,407,entity_leader,write
111907,57827,407,entity_leader,write
111908,36655,407,entity_leader,write
111909,36622,407,entity_leader,write
111910,36619,407,entity_leader,write
111911,84783,407,entity_leader,write
111912,36606,407,entity_leader,write
111913,36511,407,entity_leader,write
111914,36607,407,entity_leader,write
111915,36618,407,entity_leader,write
111916,36640,407,entity_leader,write
111917,36605,407,entity_leader,write
111918,36620,407,entity_leader,write
111919,36507,407,entity_leader,write
111920,36614,407,entity_leader,write
111921,36396,407,entity_leader,write
111922,36506,407,entity_leader,write
111923,58101,407,entity_leader,write
111924,36474,407,entity_leader,write
111925,36481,407,entity_leader,write
111926,94787,407,entity_leader,write
111927,36480,407,entity_leader,write
111928,36483,407,entity_leader,write
111929,36608,407,entity_leader,write
111930,36613,407,entity_leader,write
111931,36604,407,entity_leader,write
111932,84890,407,entity_leader,write
111933,84865,407,entity_leader,write
111934,36611,407,entity_leader,write
111935,36610,407,entity_leader,write
111936,36609,407,entity_leader,write
111937,100797,407,entity_leader,write
111938,80974,407,entity_leader,write
111939,36512,407,entity_leader,write
111940,36514,407,entity_leader,write
111941,36601,407,entity_leader,write
111942,36521,407,entity_leader,write
111943,36509,407,entity_leader,write
111944,36654,757,financial_leader,write
111945,79352,757,financial_leader,write
111946,69929,757,financial_leader,write
111947,36440,757,financial_leader,write
111948,94633,757,financial_leader,write
111949,94683,757,financial_leader,write
111950,36491,757,financial_leader,write
111951,94658,757,financial_leader,write
111952,36489,757,financial_leader,write
111953,94587,757,financial_leader,write
111954,94609,757,financial_leader,write
111955,36600,757,financial_leader,write
111956,94704,757,financial_leader,write
111957,36515,757,team_leader,write
111958,36516,757,team_leader,write
111959,79330,757,,read
111960,36430,757,financial_leader,write
111961,36488,757,financial_leader,write
111962,36441,757,financial_leader,write
111963,36487,757,financial_leader,write
111964,36603,757,financial_leader,write
111965,36486,757,financial_leader,write
111966,36490,757,financial_leader,write
111967,79322,757,financial_leader,write
111968,36392,757,financial_leader,write
111969,59493,757,team_leader,write
111970,36437,757,financial_leader,write
111971,36438,757,financial_leader,write
111972,36439,757,financial_leader,write
111973,36387,757,financial_leader,write
111974,36388,757,financial_leader,write
